305,268,5
48,50,5
48,79,3
48,90,4
48,169,4
48,239,2
309,81,4
309,72,4
309,318,4
309,367,2
52,54,3
52,74,4
52,108,2
52,334,4
179,169,5
312,36,2
312,151,4
312,296,4
55,39,2
55,31,5
55,0,5
55,13,5
55,47,2
55,28,5
55,73,4
55,147,5
55,152,4
55,215,2
55,229,3
55,260,4
55,265,5
55,269,4
55,273,4
55,290,5
55,298,5
55,300,5
55,336,5
55,343,3
55,362,5
55,363,4
2,18,3
2,76,4
2,232,2
2,351,4
318,102,5
61,9,5
61,46,4
61,7,4
61,106,5
61,111,2
61,115,4
61,165,4
61,171,5
61,174,5
61,181,2
61,184,4
61,186,5
61,195,5
61,224,2
61,230,3
61,255,5
61,268,3
61,272,3
61,284,5
61,305,3
61,321,3
61,323,4
61,330,5
61,332,4
188,14,4
188,110,5
188,145,2
188,263,4
188,365,3
368,316,5
368,307,5
368,278,4
368,274,4
368,267,5
368,115,5
368,90,5
368,79,4
368,25,3
368,46,4
368,50,3
368,135,4
368,138,2
368,169,4
368,171,5
368,186,4
368,191,2
368,198,5
368,223,2
368,225,5
368,227,3
368,230,5
368,331,5
368,165,5
368,239,5
368,68,5
111,96,5
111,79,5
111,61,2
111,9,4
111,106,2
111,147,5
111,165,4
111,167,5
111,171,4
111,179,5
111,181,5
111,186,4
111,210,5
111,224,3
111,230,2
111,267,4
111,268,4
111,272,5
111,305,3
111,316,3
111,321,5
111,323,5
111,330,3
111,332,4
113,135,2
113,223,4
113,287,3
372,315,4
372,180,3
372,233,2
115,7,3
115,184,4
115,191,4
115,195,5
115,230,4
115,267,2
115,268,4
121,110,3
121,89,5
121,85,5
121,13,2
121,31,4
121,42,4
121,107,5
121,23,5
121,130,5
121,140,2
121,145,5
121,151,5
121,152,4
121,188,4
121,202,4
121,242,5
121,260,5
121,263,2
121,271,5
121,294,5
121,298,5
121,300,3
121,306,5
121,349,3
121,357,3
121,362,4
121,365,4
121,369,3
310,282,4
310,120,4
310,87,3
310,84,5
310,77,3
310,65,4
310,60,5
310,52,5
310,54,4
310,133,5
310,160,4
310,190,5
310,192,3
310,247,2
310,168,4
310,108,5
310,341,2
180,155,4
180,12,2
180,76,5
180,78,3
180,103,4
180,185,5
180,196,5
180,197,4
180,222,5
180,231,5
180,233,2
180,246,4
180,257,5
180,265,5
180,308,4
180,315,3
180,339,4
180,356,4
180,366,2
180,372,3
123,120,4
123,65,3
123,60,4
123,248,4
58,125,5
185,164,2
185,154,3
185,58,4
185,125,5
185,257,4
68,165,4
68,195,4
68,225,2
68,320,3
130,58,3
130,23,3
130,67,2
130,145,5
130,154,2
130,164,5
130,188,5
130,196,5
130,202,2
130,222,4
130,263,4
130,273,5
130,295,3
130,327,3
130,356,5
130,369,4
131,102,4
131,139,4
131,161,4
131,201,2
132,85,5
133,131,5
133,60,5
133,77,5
133,84,5
133,87,4
133,100,5
133,120,3
133,65,2
133,141,5
133,148,3
133,161,4
133,178,5
133,190,4
133,192,3
133,247,4
133,301,5
133,337,4
133,341,4
135,25,4
135,138,5
135,144,5
135,165,5
135,166,5
135,170,2
135,191,5
135,225,4
135,278,5
135,287,2
135,313,3
135,320,5
135,353,5
135,368,4
138,50,3
138,46,5
138,79,5
138,90,4
138,165,5
138,169,4
138,170,4
138,171,4
138,186,5
138,191,5
138,198,2
138,210,4
138,223,3
138,227,2
138,239,4
138,274,4
138,307,4
138,316,5
138,329,5
138,331,4
138,345,3
138,368,2
147,9,4
147,290,2
147,311,4
148,34,4
148,65,2
148,84,4
148,133,3
148,120,4
148,192,5
367,362,5
367,344,4
367,318,3
367,309,2
367,298,5
367,102,3
367,95,4
367,72,4
367,27,4
367,11,4
367,134,5
367,139,3
367,209,5
367,216,5
367,340,2
367,131,4
367,266,5
151,146,3
151,145,5
151,136,2
151,132,4
151,36,4
151,31,5
151,14,4
151,28,4
151,85,3
151,95,3
151,110,3
151,121,5
151,140,2
151,81,4
151,216,3
151,242,2
151,266,4
151,271,5
151,294,4
151,312,5
151,318,5
151,349,3
151,362,4
151,363,5
151,365,4
153,33,2
153,155,4
153,167,4
153,290,3
153,332,5
156,9,2
156,96,4
156,193,4
156,323,3
156,332,4
164,130,5
164,58,3
164,1,5
164,23,5
164,67,5
164,70,2
164,125,4
164,154,2
164,185,2
164,196,4
164,197,4
164,222,4
164,257,4
164,261,5
164,270,5
164,299,5
164,327,3
164,364,3
165,46,2
165,267,3
165,268,4
165,316,4
165,368,4
167,156,3
167,9,2
167,94,4
167,155,5
167,153,5
167,66,2
167,76,4
167,106,4
167,147,5
167,33,4
167,18,5
167,169,5
167,179,3
167,193,4
167,232,4
167,289,2
167,290,5
167,302,4
167,311,5
167,323,5
167,329,4
167,330,4
167,332,5
167,351,4
168,87,4
168,109,4
168,250,2
170,165,5
170,135,2
170,50,4
170,25,5
170,68,5
170,113,3
170,138,4
170,186,5
170,191,4
170,198,5
170,223,4
170,225,5
170,278,2
170,287,5
170,313,5
170,331,5
170,368,5
171,169,3
171,165,3
171,46,2
171,61,5
171,79,2
171,96,4
171,111,4
171,138,4
171,90,5
171,115,5
171,156,5
171,179,4
171,186,2
171,191,4
171,198,5
171,210,3
171,223,4
171,224,5
171,227,4
171,230,5
171,239,5
171,262,5
